Asset_ID,Asset_Name,Category,NFT_Tier,Faction,Biome,Rarity,Base_Prompt,Negative_Prompt,Style_Keywords,Primary_Color_Hex,Secondary_Color_Hex,Accent_Color_Hex,Resolution,Format,Animation_States,Direction_Count,Frame_Count,Stage1_Status,Stage2_Status,Stage3_Status,Stage4_Status,Stage5_Status,Stage6_Status,Stage7_Status,Quality_Rating,Approval_Status,Priority,Production_Week,Notes,Stage1_Est_Cost,Stage1_Act_Cost,Stage1_Service,Stage2_Est_Cost,Stage2_Act_Cost,Stage2_Service,Stage3_Est_Cost,Stage3_Act_Cost,Stage3_Service,Stage4_Est_Cost,Stage4_Act_Cost,Stage4_Service,Stage5_Est_Cost,Stage5_Act_Cost,Stage5_Service,Stage6_Est_Cost,Stage6_Act_Cost,Stage6_Service,Stage7_Est_Cost,Stage7_Act_Cost,Stage7_Service,Total_Est_Cost,Total_Act_Cost,Cost_Variance,Cost_Variance_Pct,Base_Value,Market_Value_Est,Mint_Price_Target,Cost_Per_Variant,ROI_Multiplier,Pipeline_Start,Pipeline_End,Duration_Minutes
ENEMY_T4_001,The Corruption Core,Enemy,Bosses,AI_Corruption,Universal,Legendary,"AI CORRUPTION Tier 4 Final Boss: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. The ultimate corrupted AI entity, massive godlike form, reality-warping presence, multiple weapon systems, digital corruption aura, final boss design, legendary intimidation, world-ending threat appearance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, floating limbs, disconnected limbs, mutation, mutated, disfigured, poorly drawn face, cloned face, gross proportions, malformed limbs, extra fingers, fused fingers, too many fingers, long neck, signature, username, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, out of frame, duplicate, morbid, mutilated, extra arms, extra legs, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, glitch aesthetic, red glow, final boss, legendary design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#2F0000,1024x1024,PNG,"t-pose,idle,walk,attack,phase1,phase2,phase3,death",8,72,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P0,43,Tier 4 final boss,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,100.00,70.00,0.0010,25000.00,,,
BLDG_HQ_001,Cat Alliance HQ,Building,Land,Universal,Universal,Epic,"Post-apocalyptic Cat Alliance Headquarters building, fortified command center, salvaged tech communications array, war room visible through windows, faction banners, defensive walls, isometric 45-degree view, complete building structure, professional game asset, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, command building, salvaged architecture, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#808080,#404040,#D4AF37,1024x1024,PNG,"idle,damaged,destroyed",1,12,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P0,44,Main base building,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,125.00,87.50,0.0010,31250.00,,,
BLDG_BAR_001,Barracks,Building,Land,Universal,Universal,Common,"Post-apocalyptic military barracks building, soldier training facility, salvaged bunks visible, weapons rack, fortified entrance, faction-neutral design adaptable to any biome, isometric 45-degree view, complete building structure, professional game asset, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, military building, salvaged architecture, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#808080,#404040,#8B4513,1024x1024,PNG,"idle,training,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,45,Unit training building,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,25.00,17.50,0.0010,6250.00,,,
BLDG_WAL_001,Defensive Wall,Building,Land,Universal,Universal,Common,"Post-apocalyptic defensive wall segment, fortified barrier with guard posts, salvaged metal and concrete construction, weapon mounts, searchlights, isometric 45-degree view, tileable wall section, professional game asset, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, defensive structure, salvaged architecture, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#808080,#404040,#696969,1024x1024,PNG,"idle,damaged,destroyed",1,12,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,45,Base defense building,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,25.00,17.50,0.0010,6250.00,,,
BLDG_TOW_001,Watch Tower,Building,Land,Universal,Universal,Uncommon,"Post-apocalyptic watch tower, elevated sentry position, salvaged metal construction, sniper nest at top, searchlight, radio antenna, isometric 45-degree view, tall defensive structure, professional game asset, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, defensive structure, salvaged architecture, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#808080,#404040,#A9A9A9,1024x1024,PNG,"idle,damaged,destroyed",1,12,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,46,Vision and defense,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,37.50,26.25,0.0010,9375.00,,,
BLDG_FAC_001,Factory,Building,Land,Universal,Universal,Rare,"Post-apocalyptic manufacturing factory, industrial salvaged machinery visible, smoke stacks, conveyor belts, heavy vehicle production bay, isometric 45-degree view, large industrial structure, professional game asset, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, industrial building, salvaged architecture, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#808080,#404040,#CD853F,1024x1024,PNG,"idle,producing,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,46,Vehicle production,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,62.50,43.75,0.0010,15625.00,,,
BLDG_RES_001,Resource Depot,Building,Land,Universal,Universal,Common,"Post-apocalyptic resource storage depot, salvaged containers stacked, loading dock, crane mechanism, resource piles visible, isometric 45-degree view, storage facility structure, professional game asset, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, storage building, salvaged architecture, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#808080,#404040,#B8860B,1024x1024,PNG,"idle,loading,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,47,Resource storage,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,25.00,17.50,0.0010,6250.00,,,
BLDG_AI_SPW_001,AI Spawner,Building,Land,AI_Corruption,Universal,Epic,"Corrupted AI spawner structure, mechanical hive producing drones, red glowing core, virus corruption spreading outward, menacing design, portal-like opening, isometric 45-degree view, enemy production facility, professional game asset, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, enemy building, glitch aesthetic, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#8B0000,#FF0000,#2F0000,1024x1024,PNG,"idle,spawning,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,48,Enemy spawner building,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,125.00,87.50,0.0010,31250.00,,,
UNIT_VL_CAV_001,Volcanic Cavalry,Unit,Units,Cinder_Forgers,Volcanic_Lands,Uncommon,"CINDER FORGERS Obsidian Cavalry: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat cavalry, mounted on magma-core mechanical beast, obsidian lance, heat-resistant riding gear, ember trail effects, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, cavalry unit, volcanic forge, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#1C1C1C,#FF4500,#FF6B35,1024x1024,PNG,"t-pose,idle,walk,charge,attack,death",8,56,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,35,Mounted fast attack,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,15.00,10.50,0.0010,3750.00,,,
UNIT_VL_TNK_001,Volcanic Tank,Unit,Units,Cinder_Forgers,Volcanic_Lands,Rare,"CINDER FORGERS Obsidian Tank: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat heavy tank, molten core chest plate, obsidian tower shield, volcanic hammer, immovable defensive stance, magma veins glowing, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, heavy tank, volcanic forge, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#1C1C1C,#FF4500,#FF6B35,1024x1024,PNG,"t-pose,idle,walk,block,attack,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,35,Heavy defensive unit,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,25.00,17.50,0.0010,6250.00,,,
UNIT_VL_SCT_001,Volcanic Scout,Unit,Units,Cinder_Forgers,Volcanic_Lands,Common,"CINDER FORGERS Obsidian Scout: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat scout, light heat-resistant armor, thermal goggles, smoke bombs, agile build, ash camouflage, reconnaissance equipment, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, scout unit, volcanic forge, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#1C1C1C,#FF4500,#FF6B35,1024x1024,PNG,"t-pose,idle,walk,stealth,attack,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,36,Recon and scouting,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,10.00,7.00,0.0010,2500.00,,,
UNIT_VL_MED_001,Volcanic Medic,Unit,Units,Cinder_Forgers,Volcanic_Lands,Uncommon,"CINDER FORGERS Obsidian Medic: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat field medic, heat-resistant medical gear, cauterizing healing tools, fire-proof satchel, thermal bandages, caring expression, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, support unit, volcanic forge, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#1C1C1C,#FF4500,#FF6B35,1024x1024,PNG,"t-pose,idle,walk,heal,death",8,40,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,36,Healing support unit,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,15.00,10.50,0.0010,3750.00,,,
UNIT_VL_ENG_001,Volcanic Engineer,Unit,Units,Cinder_Forgers,Volcanic_Lands,Uncommon,"CINDER FORGERS Obsidian Engineer: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat forge engineer, heavy blacksmith apron, molten welding torch, obsidian construction tools, forge-master gear, soot-covered, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, builder unit, volcanic forge, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#1C1C1C,#FF4500,#FF6B35,1024x1024,PNG,"t-pose,idle,walk,build,repair,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,37,Construction and repair,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,15.00,10.50,0.0010,3750.00,,,
UNIT_VL_MAG_001,Volcanic Mage,Unit,Units,Cinder_Forgers,Volcanic_Lands,Rare,"CINDER FORGERS Obsidian Mage: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat fire mage, volcanic robes with ember patterns, staff with molten core, flame aura, glowing orange runes, ash-darkened fur, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, caster unit, volcanic forge, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#1C1C1C,#FF4500,#FF6B35,1024x1024,PNG,"t-pose,idle,walk,cast,channel,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,37,Magic damage dealer,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,25.00,17.50,0.0010,6250.00,,,
